,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific
280,ADLL,HSNL,1.0,0.0,0.0,11.0,0.0,2,12.0,6.0,1,1,not specific
281,ADLL,HSNR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
282,ADLL,IL1DL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
283,ADLL,IL2DL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
284,ADLL,OLQDL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
285,ADLL,OLQVL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
286,ADLL,PVCL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
287,ADLL,PVNL,1.0,0.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
288,ADLL,PVQL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
289,ADLL,RIAL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
290,ADLL,RIGL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
291,ADLL,RIPL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
292,ADLL,RIR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
293,ADLL,RMGL,0.0,0.0,0.0,6.0,3.0,2,9.0,4.5,0,2,pristi_specific
294,ADLL,SIBDR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
295,ADLL,SMBVL,1.0,9.0,5.0,4.0,0.0,4,19.0,4.75,3,1,not specific
296,ADLL,URYVL,0.0,0.0,0.0,0.0,4.0,1,4.0,4.0,0,1,not specific
297,ADLR,ADAR,0.0,0.0,1.0,3.0,0.0,2,4.0,2.0,1,1,not specific
298,ADLR,ADLR,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
299,ADLR,AIAR,9.0,13.0,22.0,8.0,5.0,5,57.0,11.4,3,2,core
300,ADLR,AIBR,11.0,12.0,27.0,52.0,8.0,5,110.0,22.0,3,2,core
301,ADLR,ALA,0.0,0.0,0.0,4.0,2.0,2,6.0,3.0,0,2,pristi_specific
302,ADLR,ALMR,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
303,ADLR,ASER,5.0,2.0,2.0,11.0,0.0,4,20.0,5.0,3,1,not specific
304,ADLR,ASGR,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
305,ADLR,ASHR,5.0,3.0,4.0,2.0,0.0,4,14.0,3.5,3,1,not specific
306,ADLR,ASIL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
307,ADLR,ASIR,0.0,0.0,0.0,11.0,0.0,1,11.0,11.0,0,1,not specific
308,ADLR,ASJR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
309,ADLR,ASKR,0.0,0.0,0.0,5.0,1.0,2,6.0,3.0,0,2,pristi_specific
310,ADLR,AVAL,0.0,3.0,0.0,3.0,0.0,2,6.0,3.0,1,1,not specific
311,ADLR,AVAR,8.0,11.0,8.0,0.0,0.0,3,27.0,9.0,3,0,cel_specific
312,ADLR,AVBL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
313,ADLR,AVBR,2.0,0.0,7.0,4.0,0.0,3,13.0,4.333333333333333,2,1,not specific
314,ADLR,AVDL,0.0,9.0,26.0,7.0,0.0,3,42.0,14.0,2,1,not specific
315,ADLR,AVDR,2.0,1.0,3.0,2.0,2.0,5,10.0,2.0,3,2,core
316,ADLR,AVER,1.0,0.0,0.0,8.0,0.0,2,9.0,4.5,1,1,not specific
317,ADLR,AVJL,1.0,0.0,2.0,0.0,0.0,2,3.0,1.5,2,0,not specific
318,ADLR,AVJR,1.0,1.0,3.0,3.0,0.0,4,8.0,2.0,3,1,not specific
319,ADLR,AWAR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
320,ADLR,AWBR,0.0,1.0,0.0,5.0,0.0,2,6.0,3.0,1,1,not specific
321,ADLR,AWCR,4.0,10.0,7.0,1.0,0.0,4,22.0,5.5,3,1,not specific
322,ADLR,CEPVR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
324,ADLR,HSNL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
325,ADLR,IL1DR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
327,ADLR,OLLR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
328,ADLR,OLQDR,0.0,0.0,0.0,1.0,3.0,2,4.0,2.0,0,2,pristi_specific
329,ADLR,OLQVR,0.0,2.0,1.0,0.0,0.0,2,3.0,1.5,2,0,not specific
330,ADLR,PVCL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
331,ADLR,PVCR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
332,ADLR,PVDR,0.0,0.0,0.0,3.0,5.0,2,8.0,4.0,0,2,pristi_specific
333,ADLR,PVNL,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
334,ADLR,PVNR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
335,ADLR,PVPR,1.0,0.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
336,ADLR,PVQR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
337,ADLR,RICL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
338,ADLR,RICR,0.0,0.0,5.0,0.0,0.0,1,5.0,5.0,1,0,not specific
339,ADLR,RIFR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
340,ADLR,RIPR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
341,ADLR,SIBDL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
342,ADLR,SIBVL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
343,ADLR,SMBVR,5.0,1.0,5.0,1.0,0.0,4,12.0,3.0,3,1,not specific
344,ADLR,SMDDL,0.0,0.0,0.0,2.0,5.0,2,7.0,3.5,0,2,pristi_specific
345,ADLR,URBR,0.0,0.0,6.0,0.0,0.0,1,6.0,6.0,1,0,not specific
346,ADLR,URXR,0.0,0.0,7.0,0.0,0.0,1,7.0,7.0,1,0,not specific
347,ADLR,URYVR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
348,AFDL,AFDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
349,AFDL,AIBL,0.0,0.0,1.0,0.0,2.0,2,3.0,1.5,1,1,not specific
350,AFDL,AINL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
351,AFDL,AINR,0.0,1.0,3.0,1.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
352,AFDL,AIYL,12.0,10.0,27.0,52.0,17.0,5,118.0,23.6,3,2,core
353,AFDL,AIYR,1.0,0.0,0.0,2.0,0.0,2,3.0,1.5,1,1,not specific
354,AFDL,AIZL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
355,AFDL,ASEL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
356,AFDL,ASER,1.0,1.0,1.0,1.0,0.0,4,4.0,1.0,3,1,not specific
357,AFDL,ASHL,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
358,AFDL,AWBL,0.0,1.0,4.0,0.0,0.0,2,5.0,2.5,2,0,not specific
359,AFDL,BAGR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
360,AFDL,PVPL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
361,AFDL,SIBDL,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
362,AFDR,ADFR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
363,AFDR,AFDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
364,AFDR,AIBR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
365,AFDR,AINL,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
366,AFDR,AIYR,14.0,10.0,29.0,62.0,9.0,5,124.0,24.8,3,2,core
367,AFDR,AIZR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
368,AFDR,ASEL,1.0,0.0,1.0,3.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
369,AFDR,ASER,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
370,AFDR,ASHR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
371,AFDR,AUAR,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
372,AFDR,AWCR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
373,AFDR,BAGL,0.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
374,AFDR,SIBDR,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
375,AIAL,ADAL,2.0,3.0,1.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
376,AIAL,ADFL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
377,AIAL,ADLL,1.0,4.0,1.0,0.0,0.0,3,6.0,2.0,3,0,cel_specific
378,AIAL,AIAL,0.0,0.0,0.0,5.0,0.0,1,5.0,5.0,0,1,not specific
379,AIAL,AIBL,14.0,16.0,44.0,32.0,5.0,5,111.0,22.2,3,2,core
380,AIAL,AIML,0.0,0.0,6.0,0.0,0.0,1,6.0,6.0,1,0,not specific
381,AIAL,AIZL,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
382,AIAL,ASEL,1.0,0.0,5.0,1.0,0.0,3,7.0,2.3333333333333335,2,1,not specific
383,AIAL,ASER,1.0,1.0,10.0,2.0,0.0,4,14.0,3.5,3,1,not specific
384,AIAL,ASGL,1.0,1.0,1.0,0.0,0.0,3,3.0,1.0,3,0,cel_specific
385,AIAL,ASHL,0.0,0.0,1.0,28.0,0.0,2,29.0,14.5,1,1,not specific
386,AIAL,ASIL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
387,AIAL,ASJL,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
388,AIAL,ASKL,2.0,2.0,9.0,8.0,0.0,4,21.0,5.25,3,1,not specific
389,AIAL,AWAL,1.0,0.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
390,AIAL,AWCL,7.0,1.0,1.0,1.0,3.0,5,13.0,2.6,3,2,core
391,AIAL,AWCR,0.0,7.0,6.0,0.0,0.0,2,13.0,6.5,2,0,not specific
392,AIAL,PVQL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
393,AIAL,RIFL,0.0,1.0,19.0,0.0,0.0,2,20.0,10.0,2,0,not specific
394,AIAL,RIR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
395,AIAL,RMGL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
396,AIAR,ADAR,2.0,2.0,7.0,0.0,0.0,3,11.0,3.6666666666666665,3,0,cel_specific
397,AIAR,ADLR,1.0,3.0,10.0,6.0,0.0,4,20.0,5.0,3,1,not specific
398,AIAR,AIAR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
399,AIAR,AIBR,11.0,18.0,55.0,31.0,14.0,5,129.0,25.8,3,2,core
400,AIAR,AIML,0.0,0.0,0.0,4.0,0.0,1,4.0,4.0,0,1,not specific
401,AIAR,AIYR,0.0,0.0,0.0,0.0,8.0,1,8.0,8.0,0,1,not specific
402,AIAR,AIZR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
403,AIAR,ASER,0.0,0.0,5.0,14.0,0.0,2,19.0,9.5,1,1,not specific
404,AIAR,ASGR,1.0,2.0,5.0,2.0,0.0,4,10.0,2.5,3,1,not specific
405,AIAR,ASHR,1.0,0.0,0.0,10.0,17.0,3,28.0,9.333333333333334,1,2,not specific
406,AIAR,ASIL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
407,AIAR,ASIR,0.0,0.0,2.0,3.0,0.0,2,5.0,2.5,1,1,not specific
408,AIAR,ASKR,3.0,1.0,1.0,11.0,0.0,4,16.0,4.0,3,1,not specific
409,AIAR,AWAR,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
410,AIAR,AWBR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
411,AIAR,AWCL,6.0,1.0,6.0,0.0,0.0,3,13.0,4.333333333333333,3,0,cel_specific
412,AIAR,AWCR,0.0,12.0,6.0,1.0,0.0,3,19.0,6.333333333333333,2,1,not specific
413,AIAR,HSNL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
414,AIAR,PVQR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
415,AIAR,RIFL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
416,AIAR,RIFR,1.0,2.0,32.0,0.0,0.0,3,35.0,11.666666666666666,3,0,cel_specific
417,AIBL,ADAR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
418,AIBL,ADLL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
419,AIBL,AIAL,0.0,1.0,0.0,3.0,0.0,2,4.0,2.0,1,1,not specific
420,AIBL,AIBL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
421,AIBL,AIBR,0.0,2.0,0.0,2.0,0.0,2,4.0,2.0,1,1,not specific
422,AIBL,AIYL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
423,AIBL,AIZR,0.0,0.0,7.0,0.0,0.0,1,7.0,7.0,1,0,not specific
424,AIBL,ASHL,0.0,0.0,1.0,1.0,0.0,2,2.0,1.0,1,1,not specific
425,AIBL,ASHR,0.0,0.0,5.0,0.0,0.0,1,5.0,5.0,1,0,not specific
426,AIBL,ASKL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
427,AIBL,AUAL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
428,AIBL,AUAR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
429,AIBL,AVAL,6.0,1.0,5.0,11.0,3.0,5,26.0,5.2,3,2,core
430,AIBL,AVAR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
431,AIBL,AVBL,9.0,7.0,23.0,13.0,0.0,4,52.0,13.0,3,1,not specific
432,AIBL,AVEL,1.0,0.0,1.0,3.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
433,AIBL,AVKR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
434,AIBL,BAGL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
435,AIBL,FLPL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
436,AIBL,PVT,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
437,AIBL,RIBL,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
438,AIBL,RIBR,6.0,10.0,16.0,1.0,0.0,4,33.0,8.25,3,1,not specific
439,AIBL,RIFL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
440,AIBL,RIGR,1.0,2.0,5.0,0.0,0.0,3,8.0,2.6666666666666665,3,0,cel_specific
441,AIBL,RIML,1.0,0.0,1.0,3.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
442,AIBL,RIMR,26.0,23.0,58.0,28.0,18.0,5,153.0,30.6,3,2,core
443,AIBL,RMFR,0.0,3.0,6.0,0.0,0.0,2,9.0,4.5,2,0,not specific
444,AIBL,RMHR,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
445,AIBL,SAADL,3.0,2.0,5.0,0.0,0.0,3,10.0,3.3333333333333335,3,0,cel_specific
446,AIBL,SAADR,1.0,0.0,10.0,2.0,0.0,3,13.0,4.333333333333333,2,1,not specific
447,AIBL,SAAVL,0.0,2.0,1.0,0.0,0.0,2,3.0,1.5,2,0,not specific
448,AIBL,SAAVR,0.0,0.0,1.0,3.0,0.0,2,4.0,2.0,1,1,not specific
449,AIBL,SIADR,0.0,0.0,2.0,1.0,0.0,2,3.0,1.5,1,1,not specific
450,AIBL,SIAVR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
451,AIBL,SIBDL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
452,AIBL,SIBVL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
453,AIBL,SIBVR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
454,AIBL,SMDDR,4.0,5.0,16.0,11.0,18.0,5,54.0,10.8,3,2,core
455,AIBL,SMDVL,0.0,0.0,0.0,0.0,3.0,1,3.0,3.0,0,1,not specific
456,AIBL,SMDVR,9.0,7.0,4.0,12.0,0.0,4,32.0,8.0,3,1,not specific
457,AIBR,ADAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
458,AIBR,ADLR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
459,AIBR,AIAR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
460,AIBR,AIBR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
461,AIBR,AIYR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
462,AIBR,AIZL,0.0,2.0,0.0,1.0,0.0,2,3.0,1.5,1,1,not specific
463,AIBR,AQR,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
464,AIBR,ASER,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
465,AIBR,ASHR,0.0,0.0,0.0,7.0,0.0,1,7.0,7.0,0,1,not specific
466,AIBR,AUAL,0.0,2.0,1.0,0.0,0.0,2,3.0,1.5,2,0,not specific
467,AIBR,AVAL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
468,AIBR,AVAR,2.0,4.0,4.0,9.0,0.0,4,19.0,4.75,3,1,not specific
469,AIBR,AVBR,8.0,7.0,16.0,24.0,3.0,5,58.0,11.6,3,2,core
470,AIBR,AVDR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
471,AIBR,AVEL,0.0,2.0,4.0,1.0,0.0,3,7.0,2.3333333333333335,2,1,not specific
472,AIBR,AVER,1.0,1.0,0.0,5.0,0.0,3,7.0,2.3333333333333335,2,1,not specific
473,AIBR,AVKL,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
474,AIBR,AWCR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
475,AIBR,BAGR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
476,AIBR,DVA,2.0,1.0,1.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific
477,AIBR,DVC,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
478,AIBR,IL2L,0.0,0.0,0.0,0.0,2.0,1,2.0,2.0,0,1,not specific
479,AIBR,RIAL,1.0,1.0,3.0,0.0,0.0,3,5.0,1.6666666666666667,3,0,cel_specific
480,AIBR,RIBL,8.0,10.0,11.0,8.0,2.0,5,39.0,7.8,3,2,core
481,AIBR,RIBR,0.0,1.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
482,AIBR,RICR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
483,AIBR,RIGL,0.0,2.0,1.0,0.0,0.0,2,3.0,1.5,2,0,not specific
484,AIBR,RIML,24.0,19.0,50.0,55.0,3.0,5,151.0,30.2,3,2,core
485,AIBR,RIMR,2.0,1.0,5.0,3.0,0.0,4,11.0,2.75,3,1,not specific
486,AIBR,RIVR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
487,AIBR,RMFL,2.0,1.0,1.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific
488,AIBR,SAADL,3.0,2.0,2.0,0.0,0.0,3,7.0,2.3333333333333335,3,0,cel_specific
489,AIBR,SAADR,1.0,1.0,2.0,0.0,0.0,3,4.0,1.3333333333333333,3,0,cel_specific
490,AIBR,SAAVR,2.0,2.0,1.0,1.0,0.0,4,6.0,1.5,3,1,not specific
491,AIBR,SIADL,1.0,0.0,1.0,1.0,0.0,3,3.0,1.0,2,1,not specific
492,AIBR,SIBDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
493,AIBR,SIBDR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
494,AIBR,SIBVR,1.0,0.0,0.0,1.0,0.0,2,2.0,1.0,1,1,not specific
495,AIBR,SMDDL,2.0,6.0,17.0,34.0,3.0,5,62.0,12.4,3,2,core
496,AIBR,SMDVL,9.0,6.0,7.0,4.0,0.0,4,26.0,6.5,3,1,not specific
497,AIBR,URAVL,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
498,AIBR,URYDL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
499,AIBR,URYVL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
500,AIBR,VB01,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
501,AIML,ADAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
502,AIML,AIAL,8.0,9.0,13.0,0.0,0.0,3,30.0,10.0,3,0,cel_specific
503,AIML,AIMR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
504,AIML,AIZL,0.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
505,AIML,ALML,1.0,1.0,1.0,0.0,0.0,3,3.0,1.0,3,0,cel_specific
506,AIML,ASGL,7.0,6.0,10.0,0.0,0.0,3,23.0,7.666666666666667,3,0,cel_specific
507,AIML,ASHL,3.0,0.0,0.0,2.0,0.0,2,5.0,2.5,1,1,not specific
508,AIML,ASHR,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
509,AIML,ASJL,1.0,4.0,2.0,0.0,0.0,3,7.0,2.3333333333333335,3,0,cel_specific
510,AIML,ASKL,4.0,5.0,7.0,0.0,0.0,3,16.0,5.333333333333333,3,0,cel_specific
511,AIML,AVAL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
512,AIML,AVBL,3.0,3.0,0.0,0.0,0.0,2,6.0,3.0,2,0,not specific
513,AIML,AVDL,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
514,AIML,AVFL,4.0,4.0,5.0,7.0,0.0,4,20.0,5.0,3,1,not specific
515,AIML,AVFR,3.0,2.0,4.0,0.0,0.0,3,9.0,3.0,3,0,cel_specific
516,AIML,AVHL,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
517,AIML,AVHR,0.0,0.0,1.0,0.0,0.0,1,1.0,1.0,1,0,not specific
518,AIML,AVJL,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
519,AIML,AWBL,2.0,1.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific
520,AIML,CEPDL,0.0,0.0,3.0,0.0,0.0,1,3.0,3.0,1,0,not specific
521,AIML,CEPVL,1.0,1.0,0.0,0.0,4.0,3,6.0,2.0,2,1,not specific
525,AIML,HSNL,2.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
526,AIML,PVNL,1.0,0.0,0.0,2.0,0.0,2,3.0,1.5,1,1,not specific
527,AIML,PVQL,0.0,0.0,1.0,0.0,2.0,2,3.0,1.5,1,1,not specific
528,AIML,PVQR,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,0,1,not specific
529,AIML,RID,2.0,0.0,3.0,0.0,0.0,2,5.0,2.5,2,0,not specific
530,AIML,RIFL,0.0,1.0,2.0,2.0,0.0,3,5.0,1.6666666666666667,2,1,not specific
531,AIML,RMGL,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
532,AIML,SDQL,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
533,AIML,SIADR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
534,AIML,SMBDR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
535,AIML,SMBVL,1.0,1.0,4.0,0.0,2.0,4,8.0,2.0,3,1,not specific
536,AIML,URXL,0.0,0.0,1.0,0.0,1.0,2,2.0,1.0,1,1,not specific
537,AIMR,ADAR,0.0,2.0,0.0,0.0,0.0,1,2.0,2.0,1,0,not specific
538,AIMR,ADFR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
539,AIMR,ADLL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
540,AIMR,AIAR,7.0,10.0,11.0,0.0,0.0,3,28.0,9.333333333333334,3,0,cel_specific
541,AIMR,AIBL,0.0,0.0,0.0,3.0,4.0,2,7.0,3.5,0,2,pristi_specific
542,AIMR,AIML,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
543,AIMR,AIMR,1.0,0.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
544,AIMR,AIYR,1.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
545,AIMR,AIZR,1.0,1.0,0.0,0.0,0.0,2,2.0,1.0,2,0,not specific
546,AIMR,ALA,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
547,AIMR,ALMR,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1,0,not specific
548,AIMR,ASGR,6.0,8.0,6.0,0.0,0.0,3,20.0,6.666666666666667,3,0,cel_specific
549,AIMR,ASHR,1.0,2.0,0.0,0.0,0.0,2,3.0,1.5,2,0,not specific
550,AIMR,ASJL,0.0,0.0,0.0,2.0,0.0,1,2.0,2.0,0,1,not specific
551,AIMR,ASJR,0.0,0.0,4.0,0.0,0.0,1,4.0,4.0,1,0,not specific
552,AIMR,ASKL,0.0,0.0,0.0,3.0,0.0,1,3.0,3.0,0,1,not specific
553,AIMR,ASKR,2.0,3.0,4.0,0.0,0.0,3,9.0,3.0,3,0,cel_specific
554,AIMR,AVAR,0.0,1.0,1.0,0.0,0.0,2,2.0,1.0,2,0,not specific
555,AIMR,AVDR,2.0,3.0,2.0,0.0,0.0,3,7.0,2.3333333333333335,3,0,cel_specific
556,AIMR,AVFL,1.0,1.0,3.0,2.0,3.0,5,10.0,2.0,3,2,core
557,AIMR,AVFR,2.0,1.0,4.0,2.0,3.0,5,12.0,2.4,3,2,core
558,AIMR,AVHR,0.0,0.0,2.0,0.0,0.0,1,2.0,2.0,1,0,not specific
559,AIMR,AVJR,1.0,1.0,1.0,0.0,0.0,3,3.0,1.0,3,0,cel_specific
