,pre,post,witvliet_7_syn,witvliet_8_syn,cel_n2u_syn,pristi_series14,pristi_series15,how_many_datasets_have_syn,sum_synaptic_weight,average_synaptic_weight,herm_conservation,pristi_conservation,species_specific,how_many_datasets_have_syn_include_zeros
1465,RIC,RIM,10,7,20,0,0,3,37,18.5,3,0,cel_specific,37
1466,RIC,RIS,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1467,RIC,RIV,2,4,5,0,0,3,11,5.5,3,0,cel_specific,11
1468,RIC,RMD,0,0,0,2,0,1,2,2,0,1,not specific,2
1469,RIC,RMF,0,0,3,4,0,2,7,3.5,1,1,not specific,7
1470,RIC,RMG,1,0,1,0,0,2,2,2,2,0,not specific,2
1471,RIC,RMH,2,3,0,2,0,3,7,3.5,2,1,not specific,7
1472,RIC,SAA,0,2,2,11,18,4,33,33,2,2,not specific,33
1473,RIC,SIA,0,0,0,3,0,1,3,1,0,1,not specific,3
1474,RIC,SIB,0,0,0,8,0,1,8,4,0,1,not specific,8
1475,RIC,SMB,2,5,9,0,0,3,16,16,3,0,cel_specific,16
1476,RIC,SMD,18,23,47,26,1,5,115,115,3,2,core,115
1477,RIC,URB,0,2,4,0,0,2,6,6,2,0,not specific,6
1478,RIC,URX,1,1,0,0,3,3,5,1.6666666666666667,2,1,not specific,5
1479,RIC,VBn,0,0,7,0,0,1,7,2.3333333333333335,1,0,not specific,7
1480,RID,FLP,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1481,RID,RME,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1482,RIF,ADA,0,2,0,2,0,2,4,4,1,1,not specific,4
1483,RIF,ADL,0,0,1,1,0,2,2,2,1,1,not specific,2
1484,RIF,AIA,2,0,0,0,0,1,2,1,1,0,not specific,2
1485,RIF,AIB,1,0,0,0,0,1,1,1,1,0,not specific,1
1486,RIF,AIM,2,0,0,3,0,2,5,1,1,1,not specific,5
1487,RIF,AIZ,0,0,1,0,0,1,1,0.2,1,0,not specific,1
1488,RIF,ALM,3,2,5,2,0,4,12,4,3,1,not specific,12
1489,RIF,AQR,1,0,0,0,0,1,1,1,1,0,not specific,1
1490,RIF,ASG,0,0,0,4,0,1,4,1.3333333333333333,0,1,not specific,4
1491,RIF,ASH,3,1,6,0,0,3,10,5,3,0,cel_specific,10
1492,RIF,AVA,0,1,0,8,0,2,9,3,1,1,not specific,9
1493,RIF,AVB,30,31,71,39,9,5,180,90,3,2,core,180
1494,RIF,AVD,1,2,0,1,0,3,4,4,2,1,not specific,4
1495,RIF,AVE,0,1,0,6,0,2,7,3.5,1,1,not specific,7
1496,RIF,AVF,6,1,1,1,0,4,9,9,3,1,not specific,9
1497,RIF,AVH,3,7,1,0,0,3,11,3.6666666666666665,3,0,cel_specific,11
1498,RIF,AVJ,5,5,11,6,2,5,29,14.5,3,2,core,29
1499,RIF,AWB,0,0,2,6,5,3,13,13,1,2,not specific,13
1500,RIF,BDU,1,2,0,0,0,2,3,3,2,0,not specific,3
1501,RIF,CEP,0,0,2,0,0,1,2,1,1,0,not specific,2
1502,RIF,DVA,0,0,0,2,0,1,2,2,0,1,not specific,2
1503,RIF,HSN,2,1,5,0,0,3,8,8,3,0,cel_specific,8
1504,RIF,PVC,0,0,2,5,0,2,7,3.5,1,1,not specific,7
1505,RIF,PVN,3,0,0,0,0,1,3,3,1,0,not specific,3
1506,RIF,PVP,3,9,15,0,0,3,27,27,3,0,cel_specific,27
1507,RIF,RIA,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1508,RIF,RIF,0,0,1,0,0,1,1,1,1,0,not specific,1
1509,RIF,RIM,17,11,26,8,0,4,62,62,3,1,not specific,62
1510,RIF,RIP,0,0,2,0,0,1,2,1,1,0,not specific,2
1511,RIF,RMG,1,0,0,0,0,1,1,1,1,0,not specific,1
1512,RIF,SIA,0,0,0,5,0,1,5,5,0,1,not specific,5
1513,RIF,URX,0,1,3,0,0,2,4,2,2,0,not specific,4
1514,RIF,URY,0,0,0,1,4,2,5,5,0,2,pristi_specific,5
1515,RIG,ADE,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
1516,RIG,ADF,0,1,1,0,0,2,2,2,2,0,not specific,2
1517,RIG,ADL,0,0,2,0,0,1,2,2,1,0,not specific,2
1518,RIG,AFD,0,0,1,0,0,1,1,1,1,0,not specific,1
1519,RIG,AIB,6,8,6,23,17,5,60,20,3,2,core,60
1520,RIG,AIZ,23,19,16,2,5,5,65,32.5,3,2,core,65
1521,RIG,ALN,3,1,9,0,0,3,13,13,3,0,cel_specific,13
1522,RIG,AQR,0,0,0,2,0,1,2,2,0,1,not specific,2
1523,RIG,ASH,1,0,0,0,0,1,1,1,1,0,not specific,1
1524,RIG,AVA,0,0,0,6,0,1,6,2,0,1,not specific,6
1525,RIG,AVB,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1526,RIG,AVD,0,0,1,4,2,3,7,3.5,1,2,not specific,7
1527,RIG,AVE,23,19,12,0,0,3,54,18,3,0,cel_specific,54
1528,RIG,AVK,10,8,43,0,5,4,66,66,3,1,not specific,66
1529,RIG,BAG,18,20,5,8,4,5,55,27.5,3,2,core,55
1530,RIG,DVA,0,0,5,0,0,1,5,1.6666666666666667,1,0,not specific,5
1531,RIG,DVC,0,5,2,0,0,2,7,3.5,2,0,not specific,7
1532,RIG,IL1,0,0,0,9,10,2,19,6.333333333333333,0,2,pristi_specific,19
1533,RIG,OLQ,6,3,4,10,2,5,25,25,3,2,core,25
1534,RIG,PLN,2,1,0,4,0,3,7,7,2,1,not specific,7
1535,RIG,PVP,1,0,2,0,0,2,3,1,2,0,not specific,3
1536,RIG,PVQ,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1537,RIG,PVT,0,1,5,0,0,2,6,6,2,0,not specific,6
1538,RIG,RIA,1,6,3,3,0,4,13,4.333333333333333,3,1,not specific,13
1539,RIG,RIB,4,10,5,0,0,3,19,9.5,3,0,cel_specific,19
1540,RIG,RIH,0,0,2,0,0,1,2,2,1,0,not specific,2
1541,RIG,RIM,1,0,0,44,21,3,66,66,1,2,not specific,66
1542,RIG,RIR,2,3,13,0,0,3,18,18,3,0,cel_specific,18
1543,RIG,RIV,0,3,0,4,0,2,7,7,1,1,not specific,7
1544,RIG,RMD,0,0,0,12,7,2,19,19,0,2,pristi_specific,19
1545,RIG,RMF,9,10,0,0,5,3,24,12,2,1,not specific,24
1546,RIG,RMG,4,1,6,0,0,3,11,5.5,3,0,cel_specific,11
1547,RIG,RMH,11,12,40,7,0,4,70,23.333333333333332,3,1,not specific,70
1548,RIG,SAA,0,2,0,9,19,3,30,15,1,2,not specific,30
1549,RIG,SMB,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
1550,RIG,SMD,0,0,0,7,10,2,17,8.5,0,2,pristi_specific,17
1551,RIG,URA,0,0,0,0,5,1,5,1.25,0,1,not specific,5
1552,RIG,URX,1,0,9,0,0,2,10,2,2,0,not specific,10
1553,RIG,URY,2,4,2,5,0,4,13,3.25,3,1,not specific,13
1554,RIH,ADF,0,0,3,0,0,1,3,1.5,1,0,not specific,3
1555,RIH,AIB,0,0,0,4,0,1,4,2,0,1,not specific,4
1556,RIH,AIY,2,1,9,6,3,5,21,21,3,2,core,21
1557,RIH,AIZ,10,13,32,1,0,4,56,56,3,1,not specific,56
1558,RIH,AUA,2,2,2,0,0,3,6,3,3,0,cel_specific,6
1559,RIH,AVE,1,1,0,0,0,2,2,2,2,0,not specific,2
1560,RIH,BAG,2,1,7,3,0,4,13,4.333333333333333,3,1,not specific,13
1561,RIH,CEP,13,11,15,1,0,4,40,40,3,1,not specific,40
1562,RIH,IL1,1,2,0,2,0,3,5,5,2,1,not specific,5
1563,RIH,IL2,4,3,14,0,0,3,21,10.5,3,0,cel_specific,21
1564,RIH,OLQ,27,20,37,23,6,5,113,113,3,2,core,113
1565,RIH,RIA,21,15,73,35,9,5,153,76.5,3,2,core,153
1566,RIH,RIB,8,13,33,27,6,5,87,87,3,2,core,87
1567,RIH,RIG,0,1,0,0,0,1,1,1,1,0,not specific,1
1568,RIH,RIP,8,16,25,2,13,5,64,64,3,2,core,64
1569,RIH,RIR,1,0,0,3,0,2,4,4,1,1,not specific,4
1570,RIH,RIS,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1571,RIH,RME,3,1,16,0,0,3,20,5,3,0,cel_specific,20
1572,RIH,URA,2,0,1,0,0,2,3,3,2,0,not specific,3
1573,RIH,URY,2,2,4,18,8,5,34,11.333333333333334,3,2,core,34
1574,RIM,ADA,2,1,15,22,4,5,44,11,3,2,core,44
1575,RIM,AIB,20,17,40,2,6,5,85,85,3,2,core,85
1576,RIM,AIZ,0,1,0,5,0,2,6,3,1,1,not specific,6
1577,RIM,AUA,1,0,0,0,0,1,1,1,1,0,not specific,1
1578,RIM,AVA,3,3,16,0,0,3,22,5.5,3,0,cel_specific,22
1579,RIM,AVB,12,15,67,38,5,5,137,34.25,3,2,core,137
1580,RIM,AVE,3,1,7,0,0,3,11,2.75,3,0,cel_specific,11
1581,RIM,AVJ,0,1,6,0,0,2,7,3.5,2,0,not specific,7
1582,RIM,AVK,0,3,2,1,0,3,6,3,2,1,not specific,6
1583,RIM,CEP,0,0,0,34,0,1,34,34,0,1,not specific,34
1584,RIM,IL1,0,0,0,4,0,1,4,4,0,1,not specific,4
1585,RIM,OLL,1,0,0,0,0,1,1,1,1,0,not specific,1
1586,RIM,RIA,1,0,5,0,0,2,6,2,2,0,not specific,6
1587,RIM,RIB,7,15,13,23,0,4,58,29,3,1,not specific,58
1588,RIM,RIC,0,0,1,0,0,1,1,1,1,0,not specific,1
1589,RIM,RIF,1,0,0,0,0,1,1,0.25,1,0,not specific,1
1590,RIM,RIG,0,1,0,0,0,1,1,1,1,0,not specific,1
1591,RIM,RIM,0,1,17,0,0,2,18,18,2,0,not specific,18
1592,RIM,RIS,1,3,2,1,0,4,7,7,3,1,not specific,7
1593,RIM,RIV,0,0,0,2,0,1,2,0.6666666666666666,0,1,not specific,2
1594,RIM,RMD,26,21,57,43,0,4,147,73.5,3,1,not specific,147
1595,RIM,RMF,8,8,12,0,0,3,28,28,3,0,cel_specific,28
1596,RIM,RMG,0,0,0,11,0,1,11,5.5,0,1,not specific,11
1597,RIM,SAA,26,32,44,0,0,3,102,102,3,0,cel_specific,102
1598,RIM,SIA,1,1,0,0,0,2,2,2,2,0,not specific,2
1599,RIM,SIB,0,1,0,1,0,2,2,2,1,1,not specific,2
1600,RIM,SMD,35,39,64,65,9,5,212,42.4,3,2,core,212
1601,RIM,VBn,0,0,10,0,0,1,10,5,1,0,not specific,10
1602,RIP,ADF,0,0,0,12,6,2,18,9,0,2,pristi_specific,18
1603,RIP,AIZ,0,0,0,16,11,2,27,5.4,0,2,pristi_specific,27
1604,RIP,AVB,0,0,2,0,2,2,4,4,1,1,not specific,4
1605,RIP,CEP,0,0,0,3,0,1,3,1.5,0,1,not specific,3
1606,RIP,IL1,0,0,0,3,0,1,3,0.75,0,1,not specific,3
1607,RIP,IL2,0,0,0,5,0,1,5,1.25,0,1,not specific,5
1608,RIP,OLQ,0,0,8,6,1,3,15,7.5,1,2,not specific,15
1609,RIP,RIA,0,0,0,31,14,2,45,15,0,2,pristi_specific,45
1610,RIP,RIC,0,0,0,0,3,1,3,3,0,1,not specific,3
1611,RIP,RIH,0,0,3,0,2,2,5,2.5,1,1,not specific,5
1612,RIP,RIP,0,0,1,0,0,1,1,1,1,0,not specific,1
1613,RIP,RIR,0,0,0,3,5,2,8,8,0,2,pristi_specific,8
1614,RIP,RIV,0,0,0,3,3,2,6,2,0,2,pristi_specific,6
1615,RIP,RMD,0,0,0,18,0,1,18,18,0,1,not specific,18
1616,RIP,SIA,0,0,0,1,0,1,1,0.5,0,1,not specific,1
1617,RIP,SIB,0,0,0,3,0,1,3,1.5,0,1,not specific,3
1618,RIP,SMB,0,0,0,8,0,1,8,4,0,1,not specific,8
1619,RIP,URA,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1620,RIP,URY,0,0,0,3,0,1,3,3,0,1,not specific,3
1621,RIR,ADA,0,0,1,0,0,1,1,1,1,0,not specific,1
1622,RIR,ADF,4,3,5,0,0,3,12,12,3,0,cel_specific,12
1623,RIR,AFD,0,0,1,0,0,1,1,1,1,0,not specific,1
1624,RIR,AIB,0,0,0,2,0,1,2,1,0,1,not specific,2
1625,RIR,AIM,0,0,1,0,0,1,1,1,1,0,not specific,1
1626,RIR,AIY,2,2,0,0,0,2,4,0.8,2,0,not specific,4
1627,RIR,AIZ,15,20,27,2,0,4,64,64,3,1,not specific,64
1628,RIR,AQR,1,5,2,0,0,3,8,4,3,0,cel_specific,8
1629,RIR,ASH,0,0,2,0,0,1,2,0.6666666666666666,1,0,not specific,2
1630,RIR,AUA,2,2,7,0,0,3,11,11,3,0,cel_specific,11
1631,RIR,AVB,0,0,0,2,2,2,4,2,0,2,pristi_specific,4
1632,RIR,AVE,2,2,4,0,0,3,8,4,3,0,cel_specific,8
1633,RIR,AVH,2,1,0,0,0,2,3,,2,0,not specific,3
1634,RIR,AWB,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1635,RIR,BAG,5,0,1,41,12,4,59,29.5,2,2,not specific,59
1636,RIR,DVA,2,5,9,0,0,3,16,16,3,0,cel_specific,16
1637,RIR,HSN,0,0,1,0,0,1,1,0.2,1,0,not specific,1
1638,RIR,OLQ,1,0,0,6,3,3,10,10,1,2,not specific,10
1639,RIR,PVP,0,3,3,0,0,2,6,2,2,0,not specific,6
1640,RIR,RIA,19,16,15,37,11,5,98,49,3,2,core,98
1641,RIR,RIG,2,3,6,0,0,3,11,5.5,3,0,cel_specific,11
1642,RIR,RIM,0,0,0,3,0,1,3,1.5,0,1,not specific,3
1643,RIR,RMG,0,0,2,0,0,1,2,0.6666666666666666,1,0,not specific,2
1644,RIR,SMB,1,2,0,0,0,2,3,3,2,0,not specific,3
1645,RIR,URX,19,14,15,3,0,4,51,25.5,3,1,not specific,51
1646,RIS,AIB,0,1,0,0,3,2,4,4,1,1,not specific,4
1647,RIS,ALM,0,0,0,0,2,1,2,2,0,1,not specific,2
1648,RIS,AVE,16,17,35,10,3,5,81,81,3,2,core,81
1649,RIS,AVK,17,18,19,0,3,4,57,57,3,1,not specific,57
1650,RIS,AVL,3,0,9,0,0,2,12,6,2,0,not specific,12
1651,RIS,CEP,11,9,16,7,3,5,46,46,3,2,core,46
1652,RIS,OLL,0,0,5,0,0,1,5,1.6666666666666667,1,0,not specific,5
1653,RIS,OLQ,0,1,0,0,4,2,5,2.5,1,1,not specific,5
1654,RIS,PVC,0,0,0,0,2,1,2,2,0,1,not specific,2
1655,RIS,RIB,12,22,25,107,48,5,214,107,3,2,core,214
1656,RIS,RIC,3,1,0,0,0,2,4,4,2,0,not specific,4
1657,RIS,RIM,17,17,25,3,0,4,62,31,3,1,not specific,62
1658,RIS,RIS,0,0,3,0,0,1,3,3,1,0,not specific,3
1659,RIS,RMD,8,3,28,34,21,5,94,47,3,2,core,94
1660,RIS,RME,0,1,3,0,0,2,4,2,2,0,not specific,4
1661,RIS,RMF,0,1,0,0,0,1,1,1,1,0,not specific,1
1662,RIS,RMH,0,0,0,3,0,1,3,3,0,1,not specific,3
1663,RIS,SMD,7,5,9,44,36,5,101,101,3,2,core,101
1664,RIS,URY,3,6,6,38,21,5,74,37,3,2,core,74
1665,RIV,ADE,0,1,0,0,0,1,1,1,1,0,not specific,1
1666,RIV,CEP,0,0,0,15,0,1,15,15,0,1,not specific,15
1667,RIV,OLQ,0,0,0,1,0,1,1,0.2,0,1,not specific,1
1668,RIV,RIA,12,12,16,3,0,4,43,43,3,1,not specific,43
1669,RIV,RIC,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1670,RIV,RIS,0,0,0,2,0,1,2,1,0,1,not specific,2
1671,RIV,RIV,0,0,9,0,0,1,9,3,1,0,not specific,9
1672,RIV,RMD,9,17,17,32,4,5,79,79,3,2,core,79
1673,RIV,RMF,0,0,0,22,0,1,22,22,0,1,not specific,22
1674,RIV,RMG,0,1,0,0,0,1,1,1,1,0,not specific,1
1675,RIV,RMH,0,0,2,2,0,2,4,1.3333333333333333,1,1,not specific,4
1676,RIV,SAA,6,6,32,56,6,5,106,106,3,2,core,106
1677,RIV,SDQ,2,0,0,0,0,1,2,2,1,0,not specific,2
1678,RIV,SIA,12,16,10,0,0,3,38,19,3,0,cel_specific,38
1679,RIV,SMB,1,0,1,5,0,3,7,7,2,1,not specific,7
1680,RIV,SMD,4,6,20,11,10,5,51,12.75,3,2,core,51
1681,RIV,URY,0,0,0,1,0,1,1,0.3333333333333333,0,1,not specific,1
1682,RMD,ADE,0,1,3,0,0,2,4,0.8,2,0,not specific,4
1683,RMD,AVA,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1684,RMD,AVE,0,1,3,1,0,3,5,5,2,1,not specific,5
1685,RMD,AVK,0,0,2,0,0,1,2,2,1,0,not specific,2
1686,RMD,CEP,1,0,6,28,20,4,55,11,2,2,not specific,55
1687,RMD,IL1,9,5,19,64,25,5,122,40.666666666666664,3,2,core,122
1688,RMD,IL2,1,0,1,0,0,2,2,2,2,0,not specific,2
1689,RMD,OLL,1,0,5,0,4,3,10,5,2,1,not specific,10
1690,RMD,OLQ,0,0,5,0,2,2,7,3.5,1,1,not specific,7
1691,RMD,PLN,0,0,0,2,0,1,2,2,0,1,not specific,2
1692,RMD,RIA,36,44,79,29,13,5,201,201,3,2,core,201
1693,RMD,RIB,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1694,RMD,RIG,0,0,0,0,1,1,1,1,0,1,not specific,1
1695,RMD,RIM,2,1,4,0,0,3,7,7,3,0,cel_specific,7
1696,RMD,RIS,0,0,2,1,0,2,3,3,1,1,not specific,3
1697,RMD,RIV,0,1,1,5,0,3,7,7,2,1,not specific,7
1698,RMD,RMD,77,77,189,105,52,5,500,166.66666666666666,3,2,core,500
1699,RMD,RME,9,14,2,12,0,4,37,37,3,1,not specific,37
1700,RMD,RMF,0,5,1,4,1,4,11,11,2,2,not specific,11
1701,RMD,RMG,1,0,1,4,2,4,8,8,2,2,not specific,8
1702,RMD,RMH,4,4,4,3,0,4,15,,3,1,not specific,15
1703,RMD,SIA,2,0,6,0,0,2,8,8,2,0,not specific,8
1704,RMD,SIB,0,2,5,5,0,3,12,12,2,1,not specific,12
1705,RMD,SMB,6,5,3,26,6,5,46,46,3,2,core,46
1706,RMD,SMD,0,3,2,3,2,4,10,10,2,2,not specific,10
1707,RMD,URA,0,1,8,3,0,3,12,12,2,1,not specific,12
1708,RMD,URB,0,0,0,10,0,1,10,10,0,1,not specific,10
1709,RMD,URX,0,0,1,0,0,1,1,1,1,0,not specific,1
1710,RMD,URY,0,2,1,0,0,2,3,3,2,0,not specific,3
1711,RME,AVE,0,0,0,11,3,2,14,14,0,2,pristi_specific,14
1712,RME,IL1,1,1,6,3,0,4,11,3.6666666666666665,3,1,not specific,11
1713,RME,OLL,0,0,1,0,3,2,4,1,1,1,not specific,4
1714,RME,RIB,0,0,4,0,0,1,4,1.3333333333333333,1,0,not specific,4
1715,RME,RIH,0,0,2,0,0,1,2,0.4,1,0,not specific,2
1716,RME,RIP,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1717,RME,RIS,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1718,RME,RMD,2,2,2,35,3,5,44,22,3,2,core,44
1719,RME,RME,3,2,8,5,0,4,18,18,3,1,not specific,18
1720,RME,RMH,0,0,3,0,0,1,3,1.5,1,0,not specific,3
1721,RME,SMD,4,6,7,0,1,4,18,6,3,1,not specific,18
1722,RMF,AIB,4,1,0,0,0,2,5,2.5,2,0,not specific,5
1723,RMF,AVE,0,1,0,0,0,1,1,0.5,1,0,not specific,1
1724,RMF,AVK,19,30,39,0,0,3,88,88,3,0,cel_specific,88
1725,RMF,AWC,0,1,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1726,RMF,BAG,2,3,1,0,0,3,6,6,3,0,cel_specific,6
1727,RMF,CEP,2,2,0,0,9,3,13,13,2,1,not specific,13
1728,RMF,DVC,0,1,3,0,0,2,4,1,2,0,not specific,4
1729,RMF,IL1,1,1,0,0,0,2,2,2,2,0,not specific,2
1730,RMF,PLN,0,0,0,0,2,1,2,2,0,1,not specific,2
1731,RMF,PVT,2,1,3,0,0,3,6,6,3,0,cel_specific,6
1732,RMF,RIB,1,0,1,0,0,2,2,2,2,0,not specific,2
1733,RMF,RIG,0,3,0,0,2,2,5,5,1,1,not specific,5
1734,RMF,RIH,0,0,1,0,0,1,1,1,1,0,not specific,1
1735,RMF,RIM,2,1,2,0,0,3,5,5,3,0,cel_specific,5
1736,RMF,RIS,0,2,1,0,0,2,3,3,2,0,not specific,3
1737,RMF,RIV,0,1,0,0,0,1,1,1,1,0,not specific,1
1738,RMF,RMD,17,25,20,11,0,4,73,73,3,1,not specific,73
1739,RMF,RME,0,1,0,0,0,1,1,1,1,0,not specific,1
1740,RMF,RMF,3,0,0,20,0,2,23,11.5,1,1,not specific,23
1741,RMF,RMG,1,1,0,3,0,3,5,2.5,2,1,not specific,5
1742,RMF,RMH,5,11,2,0,2,4,20,20,3,1,not specific,20
1743,RMF,SAA,1,0,1,0,0,2,2,2,2,0,not specific,2
1744,RMF,SIB,0,0,0,10,0,1,10,5,0,1,not specific,10
1745,RMF,SMD,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1746,RMG,ADA,1,0,5,0,0,2,6,6,2,0,not specific,6
1747,RMG,ADE,0,0,2,0,0,1,2,0.5,1,0,not specific,2
1748,RMG,ADL,0,0,1,0,0,1,1,1,1,0,not specific,1
1749,RMG,AIB,1,0,2,0,0,2,3,3,2,0,not specific,3
1750,RMG,AIM,1,3,6,0,0,3,10,2,3,0,cel_specific,10
1751,RMG,ALM,1,1,1,0,0,3,3,0.6,3,0,cel_specific,3
1752,RMG,ALN,0,0,3,1,0,2,4,4,1,1,not specific,4
1753,RMG,ASH,2,1,2,0,0,3,5,5,3,0,cel_specific,5
1754,RMG,AVA,1,1,3,0,0,3,5,1.25,3,0,cel_specific,5
1755,RMG,AVB,5,3,8,0,0,3,16,16,3,0,cel_specific,16
1756,RMG,AVD,0,0,2,0,3,2,5,5,1,1,not specific,5
1757,RMG,AVE,3,4,8,0,0,3,15,15,3,0,cel_specific,15
1758,RMG,AVF,0,2,1,0,0,2,3,1.5,2,0,not specific,3
1759,RMG,AVJ,0,1,4,0,0,2,5,5,2,0,not specific,5
1760,RMG,CEP,1,0,1,0,0,2,2,2,2,0,not specific,2
1761,RMG,HSN,1,0,0,0,0,1,1,0.5,1,0,not specific,1
1762,RMG,IL1,2,0,0,0,0,1,2,2,1,0,not specific,2
1763,RMG,IL2,0,1,2,0,0,2,3,1.5,2,0,not specific,3
1764,RMG,OLL,0,0,1,0,0,1,1,1,1,0,not specific,1
1765,RMG,PLN,1,0,0,0,0,1,1,0.3333333333333333,1,0,not specific,1
1766,RMG,PVN,1,0,0,0,0,1,1,1,1,0,not specific,1
1767,RMG,PVP,1,0,0,0,0,1,1,1,1,0,not specific,1
1768,RMG,RIA,2,0,0,0,0,1,2,1,1,0,not specific,2
1769,RMG,RID,0,2,2,0,0,2,4,1,2,0,not specific,4
1770,RMG,RIF,1,0,1,0,0,2,2,2,2,0,not specific,2
1771,RMG,RIG,0,0,2,0,0,1,2,0.4,1,0,not specific,2
1772,RMG,RIR,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1773,RMG,RMD,30,24,85,58,22,5,219,219,3,2,core,219
1774,RMG,RMF,0,0,0,13,0,1,13,13,0,1,not specific,13
1775,RMG,RMG,1,0,0,0,0,1,1,0.2,1,0,not specific,1
1776,RMG,RMH,4,1,5,0,24,4,34,6.8,3,1,not specific,34
1777,RMG,SAA,0,4,5,0,0,2,9,4.5,2,0,not specific,9
1778,RMG,SDQ,2,0,0,0,0,1,2,2,1,0,not specific,2
1779,RMG,SIA,4,1,10,0,2,4,17,4.25,3,1,not specific,17
1780,RMG,SIB,4,8,10,0,0,3,22,22,3,0,cel_specific,22
1781,RMG,SMB,3,2,3,0,0,3,8,8,3,0,cel_specific,8
1782,RMG,SMD,1,0,3,3,0,3,7,3.5,2,1,not specific,7
1783,RMG,URX,2,2,6,0,0,3,10,10,3,0,cel_specific,10
1784,RMH,AIB,0,0,3,0,0,1,3,3,1,0,not specific,3
1785,RMH,AVA,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1786,RMH,AVK,2,3,0,0,0,2,5,2.5,2,0,not specific,5
1787,RMH,CEP,3,0,1,32,0,3,36,12,2,1,not specific,36
1788,RMH,IL1,1,0,2,0,0,2,3,3,2,0,not specific,3
1789,RMH,PLN,0,0,0,2,0,1,2,2,0,1,not specific,2
1790,RMH,RIA,0,0,0,0,6,1,6,3,0,1,not specific,6
1791,RMH,RIC,0,0,2,0,0,1,2,1,1,0,not specific,2
1792,RMH,RID,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1793,RMH,RIG,1,3,0,1,0,3,5,1.6666666666666667,2,1,not specific,5
1794,RMH,RMD,13,12,8,13,13,5,59,59,3,2,core,59
1795,RMH,RME,0,0,4,0,0,1,4,2,1,0,not specific,4
1796,RMH,RMF,4,10,0,7,0,3,21,21,2,1,not specific,21
1797,RMH,RMG,2,1,8,1,0,4,12,6,3,1,not specific,12
1798,RMH,RMH,0,0,3,3,11,3,17,,1,2,not specific,17
1799,RMH,SAA,0,0,1,0,0,1,1,1,1,0,not specific,1
1800,RMH,SIB,0,0,0,0,2,1,2,2,0,1,not specific,2
1801,RMH,SMD,0,0,3,0,0,1,3,3,1,0,not specific,3
1802,RMH,URX,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1803,SAA,ADA,0,0,0,2,4,2,6,6,0,2,pristi_specific,6
1804,SAA,AIB,1,1,5,0,0,3,7,7,3,0,cel_specific,7
1805,SAA,ALN,0,0,1,1,2,3,4,4,1,2,not specific,4
1806,SAA,ASI,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1807,SAA,AVA,77,61,139,71,35,5,383,191.5,3,2,core,383
1808,SAA,AVB,0,0,1,0,0,1,1,0.25,1,0,not specific,1
1809,SAA,AVE,0,1,0,19,12,3,32,32,1,2,not specific,32
1810,SAA,AVK,0,0,0,3,0,1,3,3,0,1,not specific,3
1811,SAA,IL1,0,0,12,0,0,1,12,6,1,0,not specific,12
1812,SAA,OLL,3,4,8,9,6,5,30,15,3,2,core,30
1813,SAA,PLN,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1814,SAA,PVN,0,0,0,0,2,1,2,2,0,1,not specific,2
1815,SAA,RIA,0,0,1,0,4,2,5,5,1,1,not specific,5
1816,SAA,RIC,0,0,0,2,5,2,7,7,0,2,pristi_specific,7
1817,SAA,RIG,0,0,1,0,0,1,1,0.5,1,0,not specific,1
1818,SAA,RIM,76,71,121,26,7,5,301,301,3,2,core,301
1819,SAA,RIP,0,0,12,0,0,1,12,4,1,0,not specific,12
1820,SAA,RIV,0,0,0,0,3,1,3,1.5,0,1,not specific,3
1821,SAA,RMD,0,0,1,1,0,2,2,2,1,1,not specific,2
1822,SAA,RME,0,0,1,0,0,1,1,0.3333333333333333,1,0,not specific,1
1823,SAA,RMF,4,7,18,5,5,5,39,39,3,2,core,39
1824,SAA,RMG,0,1,1,0,4,3,6,3,2,1,not specific,6
1825,SAA,RMH,0,0,0,7,0,1,7,7,0,1,not specific,7
1826,SAA,SAA,0,0,1,6,8,3,15,15,1,2,not specific,15
1827,SAA,SIB,0,0,1,0,0,1,1,1,1,0,not specific,1
